http://unfccc.int/files/adaptation/application/pdf/nestle_example.pdf,Providing farming training and assistance,Nestlé,Food and Beverages,"Education and training; Food security, agriculture, forestry and fisheries; Water resources",Thailand,THA,0,0
http://unfccc.int/files/adaptation/application/pdf/sompo.pdf,Weather Index Insurance for drought risk in Thailand,"Sompo Japan Insurance, Inc.",Financial Sector,"Transport, infrastructure and human settlements; Water resources",Thailand,THA,0,0
http://unfccc.int/files/adaptation/application/pdf/the_coca_cola_company.pdf,"Building reputations, securing resources: Teaming up for water conservation",The Coca-Cola Company (TCCC); The World Wildlife Fund (WWF),Food and Beverages,"Education and training; Science, assessment, monitoring and early warning; Terrestrial ecosystem; Water resources",Thailand,THA,0,0
