http://unfccc.int/files/adaptation/application/pdf/anglo_american.pdf,eMalahleni: Water for adaptation,Anglo American,Mining and Metals,Water resources,South Africa,ZAF,0,0
http://unfccc.int/files/adaptation/application/pdf/eskom.pdf,Ensuring reliability and continuity of energy supply,Eskom,Energyand Utilities,"Transport, infrastructure and human settlements",South Africa,ZAF,0,0
