http://unfccc.int/files/adaptation/application/pdf/riverside_technology.pdf,"Disaster preparedness, local capacity building, and planning",Riverside Technology,Consultingand Environmental Services,"Science, assessment, monitoring and early warning; Education and training",Bangladesh,BGD,0,0
http://unfccc.int/files/adaptation/application/pdf/tartari.pdf,Weather resilient boats,Tartari; Friendship,Agriculture (fisheries),"Oceans and coastal areas; Food security, agriculture, forestry and fisheries",Bangladesh,BGD,0,0
