ISO3,name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
AFG,Afghanistan,,-1.824478056,,-2.044307571,,-2.004781255,,-1.430599113,-1.448394669,-1.223441774,-1.204382924,-1.243701927,-1.12971781,-1.238896866,-1.385932097,
ALB,Albania,,-0.574931902,,-0.436610448,,-0.320642876,,-0.091958191,0.01588843,0.026660866,-0.030301406,0.032528385,0.028795646,0.1339608,0.157581856,
DZA,Algeria,,-1.331870465,,-1.374040194,,-1.256158224,,-1.056621778,-1.069680312,-0.769732363,-0.738244147,-0.959591544,-0.993409243,-0.997123459,-1.043916186,
AND,Andorra,,1.4875972,,1.619760439,,1.590613349,,1.451560305,1.317839987,1.480115336,1.453545088,1.343152178,1.332459418,1.368900317,1.371866261,
AGO,Angola,,-1.520833315,,-1.409407691,,-1.541872823,,-1.278457812,-1.125816581,-1.261932914,-1.279832966,-1.286656421,-1.183684584,-1.13869276,-1.141796514,
ATG,Antigua and Barbuda,,-0.034860721,,0.0851542,,0.147834698,,0.11079576,0.187143927,0.531554561,0.512225631,0.594286472,0.533855098,0.572496498,0.507726387,
ARG,Argentina,,0.385193489,,0.163920108,,0.269060278,,0.164143314,0.301627061,0.338886771,0.224476119,0.343190542,0.357398392,0.25004155,0.249991279,
ARM,Armenia,,-0.707988368,,-0.535915723,,-0.432482338,,-0.558876323,-0.650862527,-0.52871417,-0.581460994,-0.674696671,-0.634674263,-0.716835596,-0.824282985,
AUS,Australia,,1.33801432,,1.42904352,,1.509540258,,1.395739879,1.408024346,1.502518281,1.521609141,1.38091322,1.356107418,1.377126621,1.392999517,
AUT,Austria,,1.322183101,,1.418807153,,1.377374263,,1.301471114,1.319143116,1.494213949,1.390140893,1.389487508,1.352771337,1.372279473,1.374230639,
AZE,Azerbaijan,,-1.134822342,,-0.947268532,,-0.980984232,,-0.895046501,-0.921070482,-0.947768288,-1.033187855,-1.166973516,-1.167092721,-1.245976535,-1.201582566,
BHS,Bahamas,,1.181548478,,1.128721793,,1.162808663,,1.172972313,1.069279521,1.024248059,0.977529633,1.053742207,1.129950481,1.103982572,0.992172481,
BHR,Bahrain,,-1.193354572,,-1.036502494,,-0.920081377,,-0.685616805,-0.685214946,-0.581387503,-0.733769798,-0.83312422,-0.840682034,-0.85348395,-0.825553035,
BGD,Bangladesh,,-0.228747393,,-0.247272078,,-0.436154185,,-0.450452042,-0.603208827,-0.656643195,-0.523432178,-0.446396694,-0.590994434,-0.551097134,-0.37113224,
BRB,Barbados,,1.209734157,,1.456278552,,1.416398322,,1.371676034,1.219111449,1.152835108,1.044245657,1.143146055,1.137249621,1.067718912,1.134874409,
