ISO3,name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
AFG,Afghanistan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ALB,Albania,49,49,49,49,49,49,49,49,49,49,50.2,49.7,49.5,47.2,52.1,50.4
DZA,Algeria,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,57.4,57.6,57,55.5,56.4,52.9
AND,Andorra,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AGO,Angola,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,41.5,43.5,45.2,42.3
ATG,Antigua and Barbuda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ARG,Argentina,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,44.4,42.9,42.9,45.6,50.1,47.9
ARM,Armenia,62.1,62.1,62.1,62.1,62.1,62.1,62.1,62.1,62.1,62.1,65.3,70.3,68.2,66.3,70.6,75.9
AUS,Australia,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,86.5,93.7,95.5,94.7,94.9,92.2
AUT,Austria,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,72.7,70.1,73.2,78.7,79.1,78.2
AZE,Azerbaijan,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,60.4,60.8,58.7,87,82.5,81.1
BHS,Bahamas,80,80,80,80,80,80,80,80,80,80,80,80,80,80.4,81,81
BHR,Bahrain,40,40,40,40,40,40,40,40,40,40,40,40,40,85.1,89.4,97
BGD,Bangladesh,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.2,63.8,54.5,52.3,53.8,53.8
BRB,Barbados,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
BLR,Belarus,72,72,72,72,72,72,72,72,72,72,68.2,68.2,68.6,70.8,84.8,82.3
BEL,Belgium,68,68,68,68,68,68,68,68,68,68,68.4,70.8,71.6,70.5,67.1,71
BLZ,Belize,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.8,83.2,82.5,80.6,81.7,86.5
BEN,Benin,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,53.4,51.9,52.7,50.3,47.8,50.7
BTN,Bhutan,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.1,84.7
BOL,"Bolivia, Plurinational State of",47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,49.2,28.6,28.8,41.9,39.4,41.5
BIH,Bosnia and Herzegovina,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.9,53.8,54.2,52.1,61.2,60.2
BWA,Botswana,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,68.9,69.4,71.1,70,70.8,70
BRA,Brazil,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,66.1,64.1,63.9,62.7,57.5,57.8
BRN,Brunei Darussalam,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BGR,Bulgaria,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,79.8,79.8,80.6,78.4,78.1,82
BFA,Burkina Faso,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,45.7,45.1,45.8,69,64.4,53.5
BDI,Burundi,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,55,56,64.3,66.9,67.1
KHM,Cambodia,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,44.2,44.3,46.3,44.5,43.6,46.3
CMR,Cameroon,52,52,52,52,52,52,52,52,52,52,53.3,53.7,55,51.5,52.2,47
CAN,Canada,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,84.2,82.5,82.7,81.9,81.5,81.7
CPV,Cape Verde,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,57,56.4,56.7,46.9,48.1,50
CAF,Central African Republic,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.4,49.9,48.7,50.7,48.2
TCD,Chad,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.6,44.3,45,42.6,46.9,44.8
CHL,Chile,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.5,77,77.4,75,75.4,74.5
CHN,China,65,65,65,65,65,65,65,65,65,65,65.2,64.2,64.8,61.8,53.2,54.9
COL,Colombia,62.8,62.8,62.8,62.8,62.8,62.8,62.8,62.8,62.8,62.8,63.8,63.5,63.9,66,72.7,79.3
COM,Comoros,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.4,30.7
COG,Congo,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,33.4,33.4
COD,"Congo, the Democratic Republic of the",43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,45,45,45.2,45.6,48.1,37.3
CRI,Costa Rica,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.2,60.1,61.2,61.2,59,59
CIV,C™te d'Ivoire,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,60.3,59.9,60.2,57.8,56.1,55.7
HRV,Croatia,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.6,44.5,45.5,43.4,40.8,44.1
CUB,Cuba,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
CYP,Cyprus,70,70,70,70,70,70,70,70,70,70,70,70,70,70,61.5,71.4
CZE,Czech Republic,57.7,57.7,57.7,57.7,57.7,57.7,57.7,57.7,57.7,57.7,60.3,59.7,66.1,67.8,76.4,77
DNK,Denmark,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,100,99.4,93.7,92.1
DJI,Djibouti,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.9,59.3,59.6,57.9,55.3,67.7
DMA,Dominica,70,70,70,70,70,70,70,70,70,70,70,70,70,70,65.2,62.8
DOM,Dominican Republic,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,54.5,54.2,54.9,55.1,59.6,57.1
ECU,Ecuador,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.7,39.8,40.3,38.3,42.2,40.1
EGY,Egypt,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,62.1,62.1,62.2,61.3,55.6,53.6
SLV,El Salvador,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.6,69,69.9,67.5,64.5,64.5
GNQ,Equatorial Guinea,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.5,47,47.2,46.1,44.8,43.1
ERI,Eritrea,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,70.8,73.4
EST,Estonia,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,49.3,49.7,50.7,48.5,47,55.8
ETH,Ethiopia,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,62,61.5,61.9,59.4,61.5,57.1
FJI,Fiji,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,84.8,84.7,85,84.8,84,75.7
FIN,Finland,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,47.4,45.6,46.4,44.8,43.8,41.4
FRA,France,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,56.5,56.1,56.4,54.5,54.7,51.4
GAB,Gabon,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.1,60.1,60,57.4,58.8
GMB,Gambia,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75,74.7,74.8,67,63.8,63.8
GEO,Georgia,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,73.6,99.9,100,99.4,93.7,92.1
DEU,Germany,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,44.4,44.2,46.3,43.4,39.9,40.6
GHA,Ghana,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,49.5,48.4,47.6,45.3,57.4,56.1
GRC,Greece,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,58.6,58,58.8,61.2,55.1,55.2
GRD,Grenada,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
GTM,Guatemala,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,62.4,59.6,60,57.3,54.3,54.3
GIN,Guinea,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,71,70.5,70.8,66.3,78,66.6
GNB,Guinea-Bissau,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.8,51.6,51.7,50.5,52.5,61.4
GUY,Guyana,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.9,62.5,63.1,65.2,65.2,60.3
HTI,Haiti,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,62.2,62.6,62.6,61.2,69.2,76.4
HND,Honduras,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44,44,45.4,40.9,31.6,31.6
HUN,Hungary,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,69.5,68.7,70.3,68.4,67.6,67.6
ISL,Iceland,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,65.4,66.2,67.9,59.9,60.8,60.7
IND,India,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,62.3,63.2,66.5,62.3,57.7,67.2
IDN,Indonesia,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,51,50.1,50.3,50.9,50.8,51.8
IRN,"Iran, Islamic Republic of",76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,53,52.5,53.1,52.4,55.1,50.7
IRQ,Iraq,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IRL,Ireland,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,79.6,80.6,81.1,79.7,79,77.5
ISR,Israel,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,65.1,64.8,66,64.9,65.4,64.3
ITA,Italy,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.6,74.4,74.5,61.3,58.2,44.4
JAM,Jamaica,68.4,68.4,68.4,68.4,68.4,68.4,68.4,68.4,68.4,68.4,68.2,68.5,68.4,67.4,70,70
JPN,Japan,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,84.4,83,85.1,82.5,82.4,81.1
JOR,Jordan,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,74.8,74.6,74.6,74.1,74.2,74.2
KAZ,Kazakhstan,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,85.4,84.3,85.5,80.5,83.1,88.4
KEN,Kenya,59.4,59.4,59.4,59.4,59.4,59.4,59.4,59.4,59.4,59.4,60,59.9,60.1,63.1,63.7,62.9
KIR,Kiribati,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,86.1,85.1
PRK,"Korea, Democratic People's Republic of",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
KOR,"Korea, Republic of",56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,57.7,57.3,56,46.4,47.1,47.1
KWT,Kuwait,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.3,80.1,80.2,79.3,88,67.9
KGZ,Kyrgyzstan,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,71.6,71.1,71.3,69.5,82.6,82.6
LAO,Lao People's Democratic Republic,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,62.5,62.5,63.4,63.5,58.9,58.9
LVA,Latvia,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,66.6,66.9,64.1,61.6,59.1,61.3
LBN,Lebanon,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,61,62.3,62.2,57.4,57,59
LSO,Lesotho,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,65.4,64.6,65.5,62.7,66.1,63.7
LBR,Liberia,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,51.3,48.9
LBY,Libyan Arab Jamahiriya,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
LIE,Liechtenstein,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
LTU,Lithuania,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,57.1,57.3,57.7,54.6,58.5,55.6
LUX,Luxembourg,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,47.8,47.4,45.1,40.4,44.1
MDG,Madagascar,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,49.3,47.2,48.1,46,46.9,50.7
MWI,Malawi,57.9,57.9,57.9,57.9,57.9,57.9,57.9,57.9,57.9,57.9,58.4,57.3,58.6,57.2,59.3,59.1
MYS,Malaysia,72,72,72,72,72,72,72,72,72,72,72.2,72,72.1,71.5,71.4,71.4
MDV,Maldives,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,75.3,73.4
MLI,Mali,63.3,63.3,63.3,63.3,63.3,63.3,63.3,63.3,63.3,63.3,64,62.5,66,63.8,67.9,65.8
MLT,Malta,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
MHL,Marshall Islands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MRT,Mauritania,47,47,47,47,47,47,47,47,47,47,50.5,50.6,51.9,50.2,52.5,50.3
MUS,Mauritius,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.8,71.7,72.9,71.5,78.5,70.4
MEX,Mexico,61.4,61.4,61.4,61.4,61.4,61.4,61.4,61.4,61.4,61.4,62,61.7,61.9,59.8,61.9,60.9
FSM,"Micronesia, Federated States of",82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,81.8,81.8
MDA,"Moldova, Republic of",64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,63.4,64.4,60.7,45.1,42.7,42.7
MCO,Monaco,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MKD,Macedonia,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.4,58.8,60.2,59.8,83.1,79.7
MNG,Mongolia,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.8,70.9,69.5,67.7,75.9,74.1
MNE,Montenegro,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,86.4,92.3
MAR,Morocco,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,31.7,31.4,31.9,30.8,21.7,27.2
MOZ,Mozambique,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,33.1,32.9,32.9,41.1,42,42
MMR,Myanmar,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
NAM,Namibia,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.5,86.1,86.2,85,87.2,84.6
NRU,Nauru,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NPL,Nepal,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.1,45.8,46.3,46.9,44.7,44.3
NLD,Netherlands,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,62.9,62.7,65.8,63.3,59.1,59.1
NZL,New Zealand,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,92.8,92.1,90.6,89.6,88.8,89.2
NIC,Nicaragua,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,76.1,73.4,73.7,70.6,68.3,68.3
NER,Niger,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.7,44,43.5,40.6,40.7,40.3
NGA,Nigeria,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.3,86.3,86.6,85.8,85.7,84.5
NOR,Norway,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,50.6,49,49.5,48.6,47.1,45.8
OMN,Oman,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.8,74.8,76.2,75.4,75,86.4,89.1
PAK,Pakistan,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,58.6,57.4,56.4,54.5,49.8,49.8
PLW,Palau,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
PAN,Panama,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,44.2,43.7,44.6,44.1,41.3,41.3
PNG,Papua New Guinea,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,83.3,72.4
PRY,Paraguay,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.9,28.5,28,27,26.1,26.1
PER,Peru,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,47,46.6,47.5,48.7,66.1,67.7
PHL,Philippines,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.1,52.6,52.9,51.4,51.9,51.9
POL,Poland,60,60,60,60,60,60,60,60,60,60,61.2,61.4,61.3,59.8,61.5,61.2
PRT,Portugal,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,42.2,41.5,43.1,40.3,37,34.7
QAT,Qatar,60,60,60,60,60,60,60,60,60,60,60,60,60,64.7,69.1,67
ROU,Romania,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,57.5,58,56.3,57.1,60.4,60.8
RUS,Russian Federation,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.5,61.7,60,59.6,59.6
RWA,Rwanda,58,58,58,58,58,58,58,58,58,58,59.2,58.2,58.9,59.5,89.2,89.9
KNA,Saint Kitts and Nevis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
LCA,Saint Lucia,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,84.2,83.4
VCT,Saint Vincent and the Grenadines,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,77.6,76.8
WSM,Samoa,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.8,82.1
SMR,San Marino,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
